frame,velocidade_media,aceleracao_media,jitter_medio,fluidez_movimento,confianca_media,confianca_min,confianca_std,total_pessoas,video,tracking,classe
174,0.003983670845627785,0.11546963453292847,0.4838836892756824,0.9120969520971375,0.6802765130996704,0.09176778793334961,0.3251532316207886,4,Normal_Videos_781_x264,DeepSORT,normal
175,0.11738520860671997,0.11211922764778137,0.6321917986741575,0.9158984996957394,0.6759355664253235,0.05369320511817932,0.3329693078994751,4,Normal_Videos_781_x264,DeepSORT,normal
176,0.11759541928768158,0.17081548273563385,0.5072815268059366,0.8813137262596118,0.7124082446098328,0.057690951973199844,0.3335426449775696,4,Normal_Videos_781_x264,DeepSORT,normal
177,0.056890420615673065,0.11329347640275955,0.556783322815604,0.9139730036459369,0.7189953327178955,0.09883254021406174,0.305765837430954,4,Normal_Videos_781_x264,DeepSORT,normal
178,0.059783704578876495,0.0594729520380497,0.36458825030566133,0.9501777588830806,0.7295714616775513,0.10554251074790955,0.3131474554538727,4,Normal_Videos_781_x264,DeepSORT,normal
179,0.002865766640752554,0.003085931995883584,0.4078415236441334,0.9999840169992983,0.8027908802032471,0.10192316770553589,0.2740192115306854,5,Normal_Videos_781_x264,DeepSORT,normal
180,0.00563327269628644,0.0023713158443570137,0.39388467714863395,0.9999934758805467,0.7729368805885315,0.09044149518013,0.28307366371154785,5,Normal_Videos_781_x264,DeepSORT,normal
181,0.00484421756118536,0.185385599732399,0.6038138804925701,0.9172839763598072,0.40896615386009216,0.057039856910705566,0.2722020447254181,5,Normal_Videos_781_x264,DeepSORT,normal
182,0.19022983312606812,0.2909645140171051,0.4919797401718709,0.8566684090523925,0.683283269405365,0.11010002344846725,0.30591636896133423,5,Normal_Videos_781_x264,DeepSORT,normal
183,0.3327328562736511,0.14977696537971497,0.6070872107068033,0.9125965415078908,0.7088115215301514,0.09847857058048248,0.3135222792625427,5,Normal_Videos_781_x264,DeepSORT,normal
184,0.34010306000709534,0.3379048705101013,0.6450279629088393,0.8591009169172494,0.7211251258850098,0.10526217520236969,0.30474814772605896,5,Normal_Videos_781_x264,DeepSORT,normal
185,0.002198190428316593,0.0010863756760954857,0.41435964906006734,0.9999989662882626,0.7011998891830444,0.0962783619761467,0.3165919780731201,5,Normal_Videos_781_x264,DeepSORT,normal
186,0.0015983934281393886,0.00040109152905642986,0.6763788347631611,0.9999998015283577,0.6600099802017212,0.07787787914276123,0.3178257346153259,5,Normal_Videos_781_x264,DeepSORT,normal
187,0.0015440521528944373,0.0005273024435155094,0.5933368256517152,0.9999996390929932,0.6740695834159851,0.08773371577262878,0.31511563062667847,5,Normal_Videos_781_x264,DeepSORT,normal
188,0.0018033619271591306,0.000660411489661783,0.6174991131320753,0.9999993545318563,0.6694047451019287,0.0879100039601326,0.31317612528800964,5,Normal_Videos_781_x264,DeepSORT,normal
189,0.0015413808869197965,0.0008943705470301211,0.3368772242055349,0.9999981661607741,0.6659119129180908,0.077110655605793,0.3163449168205261,5,Normal_Videos_781_x264,DeepSORT,normal
190,0.0015497790882363915,0.0014391777804121375,0.6900074147780506,0.9999961037889908,0.6583390235900879,0.06907468289136887,0.3207850456237793,5,Normal_Videos_781_x264,DeepSORT,normal
191,0.002988956868648529,0.0010463943472132087,0.6701135022375083,0.9999984754745632,0.6756230592727661,0.07192297279834747,0.3174993097782135,5,Normal_Videos_781_x264,DeepSORT,normal
192,0.00207048119045794,0.0010622331174090505,0.5734544864872666,0.999997739248665,0.6744133234024048,0.08027413487434387,0.3122956156730652,5,Normal_Videos_781_x264,DeepSORT,normal
193,0.0020720800384879112,0.0009074888657778502,0.5078587916272889,0.9999986272631048,0.6611825823783875,0.058333709836006165,0.32942745089530945,5,Normal_Videos_781_x264,DeepSORT,normal
194,0.002841796027496457,0.0016522335354238749,0.5779111469752045,0.9999955074014834,0.6673468947410583,0.08477121591567993,0.31431183218955994,5,Normal_Videos_781_x264,DeepSORT,normal
195,0.002264896873384714,0.0013466657837852836,0.5402113866143836,0.9999975574665402,0.636269748210907,0.0869130790233612,0.32695478200912476,5,Normal_Videos_781_x264,DeepSORT,normal
196,0.0011841023806482553,0.007080198731273413,0.532001271559056,0.999912106074453,0.6480998992919922,0.08927194774150848,0.32401713728904724,5,Normal_Videos_781_x264,DeepSORT,normal
197,0.008264301344752312,0.0048383004032075405,0.5061863059725251,0.9999654622002784,0.7039671540260315,0.11708544194698334,0.30322882533073425,5,Normal_Videos_781_x264,DeepSORT,normal
198,0.0046004196628928185,0.005779372062534094,0.44195012232134306,0.9998673116940843,0.7440416812896729,0.13329565525054932,0.2754240930080414,5,Normal_Videos_781_x264,DeepSORT,normal
199,0.010033371858298779,0.008339940570294857,0.48346788253721024,0.9998436985637645,0.7488983869552612,0.13413776457309723,0.2748156189918518,5,Normal_Videos_781_x264,DeepSORT,normal
200,0.009910877794027328,0.007000860758125782,0.5466391258603011,0.9999587414201808,0.6984886527061462,0.08668860793113708,0.3259775638580322,5,Normal_Videos_781_x264,DeepSORT,normal
201,0.002910017501562834,0.0032837274484336376,0.598590417433812,0.9999876678868685,0.708511233329773,0.09673579037189484,0.3282124102115631,5,Normal_Videos_781_x264,DeepSORT,normal
202,0.006193745415657759,0.0031830058433115482,0.41748324634949574,0.9999870732342353,0.749967098236084,0.13165436685085297,0.2809872031211853,5,Normal_Videos_781_x264,DeepSORT,normal
203,0.00504461582750082,0.12936808168888092,0.32748442394992416,0.9473439103085736,0.7347182035446167,0.13933001458644867,0.28627678751945496,5,Normal_Videos_781_x264,DeepSORT,normal
204,0.13441267609596252,0.12977546453475952,0.36172218909343784,0.9480135684072429,0.7485012412071228,0.11919482797384262,0.28583475947380066,5,Normal_Videos_781_x264,DeepSORT,normal
205,0.004637214820832014,0.002773589687421918,0.5227586595741948,0.9999904218446967,0.6912286281585693,0.0568203404545784,0.33237558603286743,5,Normal_Videos_781_x264,DeepSORT,normal
206,0.00716813188046217,0.06190250813961029,0.5179783999015798,0.9460395346055166,0.6990293860435486,0.04668322205543518,0.34164610505104065,5,Normal_Videos_781_x264,DeepSORT,normal
207,0.0654873177409172,0.1202775314450264,0.6213962293450077,0.9059741474395622,0.689426600933075,0.037846438586711884,0.3494754135608673,5,Normal_Videos_781_x264,DeepSORT,normal
208,0.061385370790958405,0.05890006199479103,0.550496095739112,0.9519419078362217,0.7046313285827637,0.06309125572443008,0.3295440077781677,5,Normal_Videos_781_x264,DeepSORT,normal
209,0.005448462907224894,0.059082359075546265,0.6420909056747431,0.9526573419959521,0.7358139157295227,0.10897953063249588,0.2921070456504822,5,Normal_Videos_781_x264,DeepSORT,normal
210,0.06232324242591858,0.0034876088611781597,0.6324054318131973,0.9999837875830081,0.7014579772949219,0.05474218726158142,0.332844078540802,5,Normal_Videos_781_x264,DeepSORT,normal
211,0.06437640637159348,0.11882878839969635,0.6960971355510431,0.9139643463977244,0.6937265992164612,0.05956195294857025,0.3322061002254486,5,Normal_Videos_781_x264,DeepSORT,normal
212,0.06364142894744873,0.060698579996824265,0.4487889630643045,0.9524997466841455,0.6962965726852417,0.062049925327301025,0.33182138204574585,5,Normal_Videos_781_x264,DeepSORT,normal
213,0.003942418843507767,0.0027283495292067528,0.5943460619925753,0.999996422037453,0.684532880783081,0.06924612820148468,0.33043786883354187,5,Normal_Videos_781_x264,DeepSORT,normal
214,0.0012404576409608126,0.004996505565941334,0.46325033286649553,0.9999852209577138,0.6806880831718445,0.04335268586874008,0.34908947348594666,5,Normal_Videos_781_x264,DeepSORT,normal
215,0.006236962974071503,0.11695298552513123,0.49213254668180223,0.9155721499165834,0.7044908404350281,0.061217889189720154,0.33193475008010864,5,Normal_Videos_781_x264,DeepSORT,normal
216,0.12183384597301483,0.5503588914871216,0.43909464790233305,0.8191079403465971,0.7046058177947998,0.05304171144962311,0.33575841784477234,5,Normal_Videos_781_x264,DeepSORT,normal
217,0.4463246166706085,0.2805870771408081,0.5428452593403221,0.8876206892264488,0.7205297350883484,0.07739496231079102,0.31933918595314026,5,Normal_Videos_781_x264,DeepSORT,normal
218,0.26568591594696045,0.25815877318382263,0.6160900071608063,0.9149568958159626,0.745050847530365,0.09577763080596924,0.2974027097225189,5,Normal_Videos_781_x264,DeepSORT,normal
219,0.007527154870331287,0.005103841423988342,0.31989236512349184,0.9999456886429756,0.7435261011123657,0.07820185273885727,0.3110412657260895,5,Normal_Videos_781_x264,DeepSORT,normal
220,0.0024233136791735888,0.008393269032239914,0.4886580294510168,0.9999434641200187,0.7343924641609192,0.059878334403038025,0.32019659876823425,5,Normal_Videos_781_x264,DeepSORT,normal
221,0.010746994987130165,0.004334055352956057,0.5500242055584548,0.9999860158686888,0.7254039645195007,0.05969127640128136,0.3240126967430115,5,Normal_Videos_781_x264,DeepSORT,normal
222,0.008149228990077972,0.00980335846543312,0.3342675607056546,0.9999466316801513,0.762397289276123,0.1133432686328888,0.28755736351013184,5,Normal_Videos_781_x264,DeepSORT,normal
223,0.017952585592865944,0.006484129931777716,0.7624003621180434,0.9999398847227942,0.7726977467536926,0.13553476333618164,0.2708342373371124,5,Normal_Videos_781_x264,DeepSORT,normal
224,0.018221011385321617,0.05973714962601662,0.21263843582371708,0.9666610936148398,0.7204536199569702,0.10075840353965759,0.2907005250453949,5,Normal_Videos_781_x264,DeepSORT,normal
225,0.054163333028554916,0.05174320936203003,0.46301336324779147,0.9630541954720052,0.7003064155578613,0.08435977250337601,0.3029842674732208,5,Normal_Videos_781_x264,DeepSORT,normal
226,0.0076544820331037045,0.053945209830999374,0.49334243880227924,0.9607985377489672,0.7152301073074341,0.10143844783306122,0.2919986844062805,5,Normal_Videos_781_x264,DeepSORT,normal
227,0.05741648003458977,0.05539431795477867,0.2831833237017814,0.9611225780931938,0.7141280770301819,0.10131493955850601,0.29214951395988464,5,Normal_Videos_781_x264,DeepSORT,normal
228,0.0020417917985469103,0.15009552240371704,0.602307899671573,0.9067656210486252,0.7200583815574646,0.1041579619050026,0.2903400659561157,5,Normal_Videos_781_x264,DeepSORT,normal
229,0.1520257443189621,0.14966678619384766,0.42263635845980263,0.9075486784503036,0.719400942325592,0.10427918285131454,0.2951754927635193,5,Normal_Videos_781_x264,DeepSORT,normal
230,0.00371728278696537,0.048939984291791916,0.5437597078337006,0.9648946935702246,0.7309574484825134,0.11175034195184708,0.29090616106987,5,Normal_Videos_781_x264,DeepSORT,normal
231,0.050424009561538696,0.09958230704069138,0.6033414590749775,0.9342370486151584,0.7073342800140381,0.08259560912847519,0.3026962876319885,5,Normal_Videos_781_x264,DeepSORT,normal
232,0.05270112678408623,0.10115117579698563,0.41956683350130347,0.9326311432601067,0.7246565222740173,0.12090229988098145,0.2822168171405792,5,Normal_Videos_781_x264,DeepSORT,normal
233,0.05176934972405434,0.0503007173538208,0.4216077319707987,0.9618640119267423,0.7203469276428223,0.11694058030843735,0.2866326868534088,5,Normal_Videos_781_x264,DeepSORT,normal
234,0.0016004067147150636,0.051030125468969345,0.7152332006576771,0.961784137339281,0.7172656059265137,0.1110687330365181,0.288394570350647,5,Normal_Videos_781_x264,DeepSORT,normal
235,0.051803551614284515,0.05096230283379555,0.44877461966704746,0.9614327495884096,0.7207039594650269,0.11350870877504349,0.28630760312080383,5,Normal_Videos_781_x264,DeepSORT,normal
236,0.001818292774260044,0.05360572040081024,0.4614985790718642,0.9640289443995981,0.7251120805740356,0.11449793726205826,0.28530630469322205,5,Normal_Videos_781_x264,DeepSORT,normal
237,0.05540534481406212,0.004962209612131119,0.5278809599422458,0.9999780187820462,0.7090597152709961,0.10233844071626663,0.29457247257232666,5,Normal_Videos_781_x264,DeepSORT,normal
238,0.05282723531126976,0.3790917992591858,0.4687613848348065,0.8887001485535581,0.6953204274177551,0.07671250402927399,0.30826371908187866,5,Normal_Videos_781_x264,DeepSORT,normal
239,0.36859697103500366,0.2373618483543396,0.4627082055738735,0.9326820959023703,0.749457061290741,0.11320783197879791,0.2845480740070343,5,Normal_Videos_781_x264,DeepSORT,normal
240,0.19264841079711914,0.12899485230445862,0.6504820207430762,0.9019413490580306,0.7656421661376953,0.14362013339996338,0.2816739082336426,5,Normal_Videos_781_x264,DeepSORT,normal
241,0.068182572722435,0.237596794962883,0.4572261060185443,0.9354799851533426,0.7284201383590698,0.11825887113809586,0.2891901433467865,5,Normal_Videos_781_x264,DeepSORT,normal
242,0.28491923213005066,0.27646297216415405,0.4957288689527863,0.9175051558414561,0.9101061820983887,0.3425638675689697,0.15054647624492645,6,Normal_Videos_781_x264,DeepSORT,normal
243,0.008456287905573845,0.06019953265786171,0.5926111939433921,0.9609628956795188,0.6922764182090759,0.0796704813838005,0.3104167878627777,6,Normal_Videos_781_x264,DeepSORT,normal
244,0.06698101758956909,0.06037577614188194,0.3367108711537497,0.9636883728282926,0.8554836511611938,0.2026733011007309,0.19276626408100128,6,Normal_Videos_781_x264,DeepSORT,normal
245,0.010832932777702808,0.056486573070287704,0.5447226127246909,0.9635812010367123,0.5115863084793091,0.028831660747528076,0.31800925731658936,6,Normal_Videos_781_x264,DeepSORT,normal
246,0.06641370058059692,0.06105634570121765,0.5140494094725208,0.9611616896220949,0.689857542514801,0.09204143285751343,0.30420589447021484,6,Normal_Videos_781_x264,DeepSORT,normal
247,0.006249217316508293,0.057932332158088684,0.28678507217860605,0.9611248045945665,0.7108698487281799,0.09332524985074997,0.29819735884666443,6,Normal_Videos_781_x264,DeepSORT,normal
248,0.06353737413883209,0.053149133920669556,0.7514898938288558,0.9629933963270967,0.7379276752471924,0.10650435835123062,0.28960004448890686,6,Normal_Videos_781_x264,DeepSORT,normal
249,0.013602841645479202,0.005301404278725386,0.24939762221758408,0.9999778569882589,0.712034285068512,0.059827759861946106,0.3230418264865875,6,Normal_Videos_781_x264,DeepSORT,normal
250,0.008428728207945824,0.002792255487293005,0.8151165210421096,0.9999922577571013,0.7360857725143433,0.12821224331855774,0.2848837673664093,6,Normal_Videos_781_x264,DeepSORT,normal
251,0.009549976326525211,0.04979095235466957,0.25929035437494435,0.9651707472547881,0.7495222091674805,0.11070626974105835,0.28470245003700256,6,Normal_Videos_781_x264,DeepSORT,normal
252,0.05574428662657738,0.05553760007023811,0.6501197171531023,0.9621733861777289,0.731230616569519,0.12615413963794708,0.30181825160980225,6,Normal_Videos_781_x264,DeepSORT,normal
253,0.10804151743650436,0.10449272394180298,0.4969683206141713,0.932772349274047,0.7208658456802368,0.05801372230052948,0.32708674669265747,6,Normal_Videos_781_x264,DeepSORT,normal
254,0.11268413811922073,0.15756182372570038,0.7305309271237362,0.9143699318739269,0.7515428066253662,0.113804891705513,0.2876570224761963,6,Normal_Videos_781_x264,DeepSORT,normal
255,0.17486239969730377,0.16620665788650513,0.3623502629331159,0.9091374117129619,0.7454829812049866,0.09913505613803864,0.308536559343338,6,Normal_Videos_781_x264,DeepSORT,normal
256,0.01018030010163784,0.10389698296785355,0.5296179149936755,0.9359585758446982,0.6517326831817627,0.07060426473617554,0.329682856798172,6,Normal_Videos_781_x264,DeepSORT,normal
257,0.10517647862434387,0.09940188378095627,0.5279839440167314,0.9372264927508333,0.6279336214065552,0.03787526488304138,0.33429044485092163,6,Normal_Videos_781_x264,DeepSORT,normal
258,0.10524621605873108,0.10113324970006943,0.3841222498224393,0.935450410583746,0.7227346897125244,0.0941416472196579,0.3075743615627289,6,Normal_Videos_781_x264,DeepSORT,normal
259,0.0053859129548072815,0.05322258546948433,0.6850838349693515,0.9667403319855605,0.7019435167312622,0.0553412102162838,0.33203500509262085,6,Normal_Videos_781_x264,DeepSORT,normal
260,0.05860849469900131,0.00845853891223669,0.3095400371259805,0.9999486682002597,0.6863805651664734,0.0686284750699997,0.337017685174942,6,Normal_Videos_781_x264,DeepSORT,normal
261,0.05014995113015175,0.051039669662714005,0.6492198776754485,0.9665645706254967,0.6690268516540527,0.0389101468026638,0.34921640157699585,6,Normal_Videos_781_x264,DeepSORT,normal
262,0.006080209743231535,0.007138581480830908,0.37335149684727387,0.9998089324393149,0.6969917416572571,0.060161806643009186,0.3293899595737457,6,Normal_Videos_781_x264,DeepSORT,normal
263,0.009453832171857357,0.007719093468040228,0.3656709870710899,0.9998442431010881,0.6889978051185608,0.07498643547296524,0.32388609647750854,6,Normal_Videos_781_x264,DeepSORT,normal
264,0.0,0.0,0.0,0.0,0.7094280123710632,0.07391981780529022,0.3155851662158966,6,Normal_Videos_781_x264,DeepSORT,normal
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_831_x264,DeepSORT,normal
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_831_x264,DeepSORT,normal
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_831_x264,DeepSORT,normal
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_831_x264,DeepSORT,normal
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_831_x264,DeepSORT,normal
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_831_x264,DeepSORT,normal
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_831_x264,DeepSORT,normal
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_831_x264,DeepSORT,normal
